id_saida,id_produto,id_posicao,data,quantidade
2042,P014,B-1-04,2026-03-14,2
2043,P016,B-2-01,2026-03-14,5
2044,P016,B-2-01,2026-03-14,8
2045,P016,B-2-01,2026-03-14,1
2046,P019,B-2-04,2026-03-14,9
2047,P020,B-2-05,2026-03-14,6
2048,P020,B-2-05,2026-03-14,2
2049,P020,B-2-05,2026-03-14,8
2050,P020,B-2-05,2026-03-14,3
2051,P002,A-1-02,2026-03-15,2
2052,P003,A-1-03,2026-03-15,3
2053,P003,A-1-03,2026-03-15,1
2054,P006,A-2-01,2026-03-15,9
2055,P008,A-2-03,2026-03-15,9
2056,P008,A-2-03,2026-03-15,1
2057,P008,A-2-03,2026-03-15,3
2058,P009,A-2-04,2026-03-15,8
2059,P009,A-2-04,2026-03-15,7
2060,P009,A-2-04,2026-03-15,2
2061,P009,A-2-04,2026-03-15,2
2062,P009,A-2-04,2026-03-15,9
2063,P009,A-2-04,2026-03-15,6
2064,P010,A-2-05,2026-03-15,9
2065,P013,B-1-03,2026-03-15,4
2066,P014,B-1-04,2026-03-15,4
2067,P014,B-1-04,2026-03-15,8
2068,P015,B-1-05,2026-03-15,3
2069,P015,B-1-05,2026-03-15,9
2070,P015,B-1-05,2026-03-15,4
2071,P016,B-2-01,2026-03-15,9
2072,P016,B-2-01,2026-03-15,8
2073,P016,B-2-01,2026-03-15,3
2074,P016,B-2-01,2026-03-15,9
2075,P016,B-2-01,2026-03-15,5
2076,P018,B-2-03,2026-03-15,4
2077,P019,B-2-04,2026-03-15,8
2078,P020,B-2-05,2026-03-15,5
2079,P020,B-2-05,2026-03-15,7
2080,P020,B-2-05,2026-03-15,3
2081,P020,B-2-05,2026-03-15,5
2082,P020,B-2-05,2026-03-15,7
2083,P003,A-1-03,2026-03-16,2
2084,P004,A-1-04,2026-03-16,7
2085,P005,A-1-05,2026-03-16,2
2086,P008,A-2-03,2026-03-16,8
2087,P008,A-2-03,2026-03-16,9
2088,P009,A-2-04,2026-03-16,7
2089,P009,A-2-04,2026-03-16,3
2090,P009,A-2-04,2026-03-16,7
2091,P009,A-2-04,2026-03-16,1
2092,P009,A-2-04,2026-03-16,3
2093,P009,A-2-04,2026-03-16,6
2094,P009,A-2-04,2026-03-16,4
2095,P009,A-2-04,2026-03-16,7
2096,P009,A-2-04,2026-03-16,3
2097,P010,A-2-05,2026-03-16,4
2098,P010,A-2-05,2026-03-16,3
2099,P010,A-2-05,2026-03-16,1
2100,P010,A-2-05,2026-03-16,7
2101,P011,B-1-01,2026-03-16,8
2102,P011,B-1-01,2026-03-16,2
2103,P012,B-1-02,2026-03-16,1
2104,P012,B-1-02,2026-03-16,8
2105,P013,B-1-03,2026-03-16,2
2106,P014,B-1-04,2026-03-16,3
2107,P014,B-1-04,2026-03-16,5
2108,P015,B-1-05,2026-03-16,6
2109,P015,B-1-05,2026-03-16,7
2110,P015,B-1-05,2026-03-16,9
2111,P016,B-2-01,2026-03-16,6
2112,P016,B-2-01,2026-03-16,4
2113,P018,B-2-03,2026-03-16,7
2114,P019,B-2-04,2026-03-16,6
2115,P020,B-2-05,2026-03-16,4
2116,P020,B-2-05,2026-03-16,5
2117,P020,B-2-05,2026-03-16,9
2118,P020,B-2-05,2026-03-16,1
2119,P001,A-1-01,2026-03-17,4
2120,P001,A-1-01,2026-03-17,3
2121,P002,A-1-02,2026-03-17,1
2122,P002,A-1-02,2026-03-17,8
2123,P002,A-1-02,2026-03-17,4
2124,P005,A-1-05,2026-03-17,6
2125,P007,A-2-02,2026-03-17,3
2126,P008,A-2-03,2026-03-17,8
2127,P008,A-2-03,2026-03-17,4
2128,P009,A-2-04,2026-03-17,9
2129,P009,A-2-04,2026-03-17,2
2130,P009,A-2-04,2026-03-17,2
2131,P009,A-2-04,2026-03-17,6
2132,P009,A-2-04,2026-03-17,7
2133,P009,A-2-04,2026-03-17,7
2134,P009,A-2-04,2026-03-17,9
2135,P009,A-2-04,2026-03-17,6
2136,P009,A-2-04,2026-03-17,8
2137,P010,A-2-05,2026-03-17,9
2138,P010,A-2-05,2026-03-17,8
2139,P011,B-1-01,2026-03-17,5
2140,P012,B-1-02,2026-03-17,7
2141,P012,B-1-02,2026-03-17,2
2142,P012,B-1-02,2026-03-17,4
2143,P012,B-1-02,2026-03-17,5
2144,P013,B-1-03,2026-03-17,5
2145,P013,B-1-03,2026-03-17,4
2146,P013,B-1-03,2026-03-17,3
2147,P014,B-1-04,2026-03-17,9
2148,P014,B-1-04,2026-03-17,2
2149,P016,B-2-01,2026-03-17,6
2150,P016,B-2-01,2026-03-17,1
2151,P016,B-2-01,2026-03-17,2
2152,P019,B-2-04,2026-03-17,2
2153,P020,B-2-05,2026-03-17,2
2154,P020,B-2-05,2026-03-17,7
2155,P020,B-2-05,2026-03-17,2
2156,P020,B-2-05,2026-03-17,8
2157,P020,B-2-05,2026-03-17,8
2158,P001,A-1-01,2026-03-18,6
2159,P003,A-1-03,2026-03-18,7
2160,P003,A-1-03,2026-03-18,6
2161,P003,A-1-03,2026-03-18,3
2162,P005,A-1-05,2026-03-18,7
2163,P007,A-2-02,2026-03-18,1
2164,P007,A-2-02,2026-03-18,4
2165,P008,A-2-03,2026-03-18,5
2166,P008,A-2-03,2026-03-18,9
2167,P009,A-2-04,2026-03-18,6
2168,P009,A-2-04,2026-03-18,8
2169,P009,A-2-04,2026-03-18,1
2170,P009,A-2-04,2026-03-18,6
2171,P009,A-2-04,2026-03-18,1
2172,P009,A-2-04,2026-03-18,1
2173,P009,A-2-04,2026-03-18,8
2174,P009,A-2-04,2026-03-18,7
2175,P010,A-2-05,2026-03-18,7
2176,P013,B-1-03,2026-03-18,2
2177,P013,B-1-03,2026-03-18,7
2178,P013,B-1-03,2026-03-18,1
2179,P013,B-1-03,2026-03-18,6
2180,P013,B-1-03,2026-03-18,7
2181,P014,B-1-04,2026-03-18,2
2182,P014,B-1-04,2026-03-18,3
2183,P014,B-1-04,2026-03-18,2
2184,P014,B-1-04,2026-03-18,1
2185,P015,B-1-05,2026-03-18,3
2186,P015,B-1-05,2026-03-18,1
2187,P016,B-2-01,2026-03-18,6
2188,P016,B-2-01,2026-03-18,8
2189,P019,B-2-04,2026-03-18,7
2190,P019,B-2-04,2026-03-18,7
2191,P020,B-2-05,2026-03-18,4
2192,P020,B-2-05,2026-03-18,7
2193,P020,B-2-05,2026-03-18,3
2194,P001,A-1-01,2026-03-19,1
2195,P002,A-1-02,2026-03-19,4
2196,P002,A-1-02,2026-03-19,1
2197,P003,A-1-03,2026-03-19,6
2198,P004,A-1-04,2026-03-19,1
2199,P007,A-2-02,2026-03-19,4
2200,P007,A-2-02,2026-03-19,7
2201,P008,A-2-03,2026-03-19,7
2202,P008,A-2-03,2026-03-19,1
2203,P009,A-2-04,2026-03-19,3
2204,P009,A-2-04,2026-03-19,3
2205,P009,A-2-04,2026-03-19,7
2206,P009,A-2-04,2026-03-19,2
2207,P009,A-2-04,2026-03-19,1
2208,P009,A-2-04,2026-03-19,9
2209,P009,A-2-04,2026-03-19,9
2210,P009,A-2-04,2026-03-19,7
2211,P009,A-2-04,2026-03-19,7
2212,P009,A-2-04,2026-03-19,3
2213,P010,A-2-05,2026-03-19,2
2214,P010,A-2-05,2026-03-19,4
2215,P010,A-2-05,2026-03-19,5
2216,P010,A-2-05,2026-03-19,1
2217,P010,A-2-05,2026-03-19,1
2218,P010,A-2-05,2026-03-19,3
2219,P010,A-2-05,2026-03-19,3
2220,P011,B-1-01,2026-03-19,1
2221,P011,B-1-01,2026-03-19,2
2222,P012,B-1-02,2026-03-19,2
2223,P013,B-1-03,2026-03-19,1
2224,P013,B-1-03,2026-03-19,9
2225,P013,B-1-03,2026-03-19,5
2226,P014,B-1-04,2026-03-19,8
2227,P014,B-1-04,2026-03-19,8
2228,P015,B-1-05,2026-03-19,8
2229,P016,B-2-01,2026-03-19,9
2230,P018,B-2-03,2026-03-19,1
2231,P020,B-2-05,2026-03-19,4
2232,P020,B-2-05,2026-03-19,5
2233,P020,B-2-05,2026-03-19,2
2234,P020,B-2-05,2026-03-19,1
2235,P020,B-2-05,2026-03-19,9
2236,P020,B-2-05,2026-03-19,1
2237,P020,B-2-05,2026-03-19,4
2238,P001,A-1-01,2026-03-20,5
2239,P001,A-1-01,2026-03-20,7
2240,P001,A-1-01,2026-03-20,3
2241,P001,A-1-01,2026-03-20,4
2242,P002,A-1-02,2026-03-20,1
2243,P003,A-1-03,2026-03-20,3
2244,P003,A-1-03,2026-03-20,1
2245,P005,A-1-05,2026-03-20,3
2246,P007,A-2-02,2026-03-20,4
2247,P008,A-2-03,2026-03-20,8
2248,P008,A-2-03,2026-03-20,6
2249,P008,A-2-03,2026-03-20,1
2250,P009,A-2-04,2026-03-20,8
2251,P009,A-2-04,2026-03-20,7
2252,P009,A-2-04,2026-03-20,6
2253,P010,A-2-05,2026-03-20,9
2254,P013,B-1-03,2026-03-20,4
2255,P013,B-1-03,2026-03-20,3
2256,P014,B-1-04,2026-03-20,5
2257,P014,B-1-04,2026-03-20,4
2258,P014,B-1-04,2026-03-20,8
2259,P014,B-1-04,2026-03-20,2
2260,P014,B-1-04,2026-03-20,9
2261,P014,B-1-04,2026-03-20,7
2262,P014,B-1-04,2026-03-20,7
2263,P014,B-1-04,2026-03-20,1
2264,P014,B-1-04,2026-03-20,2
2265,P015,B-1-05,2026-03-20,3
2266,P016,B-2-01,2026-03-20,3
2267,P016,B-2-01,2026-03-20,2
2268,P016,B-2-01,2026-03-20,6
2269,P020,B-2-05,2026-03-20,5
2270,P020,B-2-05,2026-03-20,5
2271,P020,B-2-05,2026-03-20,7
2272,P020,B-2-05,2026-03-20,5
2273,P020,B-2-05,2026-03-20,3
2274,P020,B-2-05,2026-03-20,5
2275,P001,A-1-01,2026-03-21,6
2276,P001,A-1-01,2026-03-21,1
2277,P002,A-1-02,2026-03-21,6
2278,P002,A-1-02,2026-03-21,8
2279,P003,A-1-03,2026-03-21,6
2280,P003,A-1-03,2026-03-21,7
2281,P003,A-1-03,2026-03-21,2
2282,P005,A-1-05,2026-03-21,3
2283,P008,A-2-03,2026-03-21,5
2284,P009,A-2-04,2026-03-21,8
2285,P009,A-2-04,2026-03-21,3
2286,P009,A-2-04,2026-03-21,9
2287,P009,A-2-04,2026-03-21,9
2288,P009,A-2-04,2026-03-21,2
2289,P009,A-2-04,2026-03-21,8
2290,P009,A-2-04,2026-03-21,5
2291,P009,A-2-04,2026-03-21,4
2292,P009,A-2-04,2026-03-21,5
2293,P009,A-2-04,2026-03-21,4
2294,P009,A-2-04,2026-03-21,8
2295,P009,A-2-04,2026-03-21,4
2296,P009,A-2-04,2026-03-21,6
2297,P010,A-2-05,2026-03-21,7
2298,P010,A-2-05,2026-03-21,4
2299,P011,B-1-01,2026-03-21,6
2300,P011,B-1-01,2026-03-21,6
2301,P013,B-1-03,2026-03-21,1
2302,P013,B-1-03,2026-03-21,3
2303,P013,B-1-03,2026-03-21,2
2304,P014,B-1-04,2026-03-21,6
2305,P014,B-1-04,2026-03-21,5
2306,P014,B-1-04,2026-03-21,9
2307,P015,B-1-05,2026-03-21,2
2308,P018,B-2-03,2026-03-21,9
2309,P019,B-2-04,2026-03-21,9
2310,P020,B-2-05,2026-03-21,4
2311,P001,A-1-01,2026-03-22,7
2312,P002,A-1-02,2026-03-22,1
2313,P002,A-1-02,2026-03-22,5
2314,P005,A-1-05,2026-03-22,8
2315,P007,A-2-02,2026-03-22,7
2316,P008,A-2-03,2026-03-22,3
2317,P008,A-2-03,2026-03-22,2
2318,P008,A-2-03,2026-03-22,5
2319,P008,A-2-03,2026-03-22,3
2320,P008,A-2-03,2026-03-22,7
2321,P008,A-2-03,2026-03-22,6
2322,P009,A-2-04,2026-03-22,2
2323,P009,A-2-04,2026-03-22,5
2324,P009,A-2-04,2026-03-22,9
2325,P009,A-2-04,2026-03-22,8
2326,P009,A-2-04,2026-03-22,2
2327,P009,A-2-04,2026-03-22,9
2328,P010,A-2-05,2026-03-22,6
2329,P013,B-1-03,2026-03-22,2
2330,P013,B-1-03,2026-03-22,5
2331,P013,B-1-03,2026-03-22,6
2332,P014,B-1-04,2026-03-22,8
2333,P014,B-1-04,2026-03-22,7
2334,P015,B-1-05,2026-03-22,4
2335,P015,B-1-05,2026-03-22,9
2336,P015,B-1-05,2026-03-22,5
2337,P015,B-1-05,2026-03-22,2
2338,P016,B-2-01,2026-03-22,3
2339,P016,B-2-01,2026-03-22,4
2340,P016,B-2-01,2026-03-22,5
2341,P019,B-2-04,2026-03-22,1
2342,P019,B-2-04,2026-03-22,7
2343,P019,B-2-04,2026-03-22,8
2344,P020,B-2-05,2026-03-22,5
2345,P020,B-2-05,2026-03-22,1
2346,P020,B-2-05,2026-03-22,9
2347,P020,B-2-05,2026-03-22,5
2348,P020,B-2-05,2026-03-22,6
2349,P020,B-2-05,2026-03-22,4
2350,P020,B-2-05,2026-03-22,6
2351,P001,A-1-01,2026-03-23,2
2352,P002,A-1-02,2026-03-23,6
2353,P002,A-1-02,2026-03-23,4
2354,P002,A-1-02,2026-03-23,5
2355,P002,A-1-02,2026-03-23,1
2356,P003,A-1-03,2026-03-23,5
2357,P004,A-1-04,2026-03-23,9
2358,P007,A-2-02,2026-03-23,6
2359,P008,A-2-03,2026-03-23,3
2360,P008,A-2-03,2026-03-23,9
2361,P008,A-2-03,2026-03-23,5
2362,P008,A-2-03,2026-03-23,2
2363,P008,A-2-03,2026-03-23,3
2364,P009,A-2-04,2026-03-23,2
2365,P009,A-2-04,2026-03-23,9
2366,P009,A-2-04,2026-03-23,4
2367,P009,A-2-04,2026-03-23,9
2368,P009,A-2-04,2026-03-23,2
2369,P009,A-2-04,2026-03-23,4
2370,P009,A-2-04,2026-03-23,5
2371,P009,A-2-04,2026-03-23,2
2372,P009,A-2-04,2026-03-23,1
2373,P009,A-2-04,2026-03-23,7
2374,P010,A-2-05,2026-03-23,8
2375,P011,B-1-01,2026-03-23,1
2376,P011,B-1-01,2026-03-23,6
2377,P012,B-1-02,2026-03-23,9
2378,P013,B-1-03,2026-03-23,8
2379,P013,B-1-03,2026-03-23,3
2380,P013,B-1-03,2026-03-23,2
2381,P014,B-1-04,2026-03-23,3
2382,P014,B-1-04,2026-03-23,6
2383,P014,B-1-04,2026-03-23,1
2384,P014,B-1-04,2026-03-23,6
2385,P014,B-1-04,2026-03-23,2
2386,P014,B-1-04,2026-03-23,9
2387,P014,B-1-04,2026-03-23,2
2388,P014,B-1-04,2026-03-23,7
2389,P015,B-1-05,2026-03-23,5
2390,P016,B-2-01,2026-03-23,7
2391,P016,B-2-01,2026-03-23,6
2392,P019,B-2-04,2026-03-23,2
2393,P019,B-2-04,2026-03-23,5
2394,P020,B-2-05,2026-03-23,4
2395,P020,B-2-05,2026-03-23,4
2396,P020,B-2-05,2026-03-23,4
2397,P001,A-1-01,2026-03-24,9
2398,P003,A-1-03,2026-03-24,9
2399,P003,A-1-03,2026-03-24,7
2400,P004,A-1-04,2026-03-24,6
2401,P007,A-2-02,2026-03-24,1
2402,P008,A-2-03,2026-03-24,5
2403,P009,A-2-04,2026-03-24,9
2404,P009,A-2-04,2026-03-24,4
2405,P009,A-2-04,2026-03-24,8
2406,P009,A-2-04,2026-03-24,6
2407,P010,A-2-05,2026-03-24,2
2408,P012,B-1-02,2026-03-24,1
2409,P012,B-1-02,2026-03-24,4
2410,P013,B-1-03,2026-03-24,5
2411,P013,B-1-03,2026-03-24,8
2412,P013,B-1-03,2026-03-24,7
2413,P013,B-1-03,2026-03-24,4
2414,P014,B-1-04,2026-03-24,3
2415,P014,B-1-04,2026-03-24,1
2416,P014,B-1-04,2026-03-24,1
2417,P014,B-1-04,2026-03-24,3
2418,P014,B-1-04,2026-03-24,5
2419,P015,B-1-05,2026-03-24,6
2420,P015,B-1-05,2026-03-24,7
2421,P018,B-2-03,2026-03-24,6
2422,P018,B-2-03,2026-03-24,3
2423,P020,B-2-05,2026-03-24,2
2424,P020,B-2-05,2026-03-24,4
2425,P020,B-2-05,2026-03-24,3
2426,P020,B-2-05,2026-03-24,1
2427,P020,B-2-05,2026-03-24,5
2428,P020,B-2-05,2026-03-24,7
2429,P020,B-2-05,2026-03-24,2
2430,P020,B-2-05,2026-03-24,5
2431,P020,B-2-05,2026-03-24,6
2432,P001,A-1-01,2026-03-25,4
2433,P006,A-2-01,2026-03-25,4
2434,P007,A-2-02,2026-03-25,9
2435,P007,A-2-02,2026-03-25,3
2436,P008,A-2-03,2026-03-25,1
2437,P008,A-2-03,2026-03-25,1
2438,P008,A-2-03,2026-03-25,9
2439,P009,A-2-04,2026-03-25,3
2440,P009,A-2-04,2026-03-25,6
2441,P009,A-2-04,2026-03-25,3
2442,P009,A-2-04,2026-03-25,4
2443,P009,A-2-04,2026-03-25,1
2444,P009,A-2-04,2026-03-25,5
2445,P009,A-2-04,2026-03-25,1
2446,P009,A-2-04,2026-03-25,1
2447,P009,A-2-04,2026-03-25,7
2448,P009,A-2-04,2026-03-25,6
2449,P009,A-2-04,2026-03-25,2
2450,P009,A-2-04,2026-03-25,2
2451,P009,A-2-04,2026-03-25,7
2452,P010,A-2-05,2026-03-25,2
2453,P010,A-2-05,2026-03-25,7
2454,P011,B-1-01,2026-03-25,9
2455,P012,B-1-02,2026-03-25,3
2456,P013,B-1-03,2026-03-25,4
2457,P013,B-1-03,2026-03-25,7
2458,P014,B-1-04,2026-03-25,4
2459,P014,B-1-04,2026-03-25,8
2460,P014,B-1-04,2026-03-25,9
2461,P014,B-1-04,2026-03-25,1
2462,P014,B-1-04,2026-03-25,7
2463,P014,B-1-04,2026-03-25,9
2464,P014,B-1-04,2026-03-25,5
2465,P015,B-1-05,2026-03-25,7
2466,P016,B-2-01,2026-03-25,1
2467,P016,B-2-01,2026-03-25,4
2468,P019,B-2-04,2026-03-25,7
2469,P020,B-2-05,2026-03-25,6
2470,P020,B-2-05,2026-03-25,2
2471,P020,B-2-05,2026-03-25,5
2472,P020,B-2-05,2026-03-25,2
2473,P002,A-1-02,2026-03-26,1
2474,P002,A-1-02,2026-03-26,7
2475,P003,A-1-03,2026-03-26,8
2476,P003,A-1-03,2026-03-26,1
2477,P005,A-1-05,2026-03-26,3
2478,P005,A-1-05,2026-03-26,5
2479,P007,A-2-02,2026-03-26,8
2480,P007,A-2-02,2026-03-26,6
2481,P007,A-2-02,2026-03-26,3
2482,P008,A-2-03,2026-03-26,8
2483,P009,A-2-04,2026-03-26,6
2484,P009,A-2-04,2026-03-26,1
2485,P009,A-2-04,2026-03-26,4
2486,P009,A-2-04,2026-03-26,8
2487,P009,A-2-04,2026-03-26,1
2488,P011,B-1-01,2026-03-26,4
2489,P013,B-1-03,2026-03-26,7
2490,P013,B-1-03,2026-03-26,3
2491,P014,B-1-04,2026-03-26,8
2492,P014,B-1-04,2026-03-26,1
2493,P014,B-1-04,2026-03-26,9
2494,P014,B-1-04,2026-03-26,8
2495,P014,B-1-04,2026-03-26,6
2496,P014,B-1-04,2026-03-26,3
2497,P014,B-1-04,2026-03-26,3
2498,P015,B-1-05,2026-03-26,7
2499,P016,B-2-01,2026-03-26,4
2500,P020,B-2-05,2026-03-26,2
2501,P020,B-2-05,2026-03-26,9
2502,P020,B-2-05,2026-03-26,7
2503,P020,B-2-05,2026-03-26,7
2504,P001,A-1-01,2026-03-27,6
2505,P001,A-1-01,2026-03-27,6
2506,P001,A-1-01,2026-03-27,2
2507,P002,A-1-02,2026-03-27,1
2508,P002,A-1-02,2026-03-27,8
2509,P003,A-1-03,2026-03-27,7
2510,P003,A-1-03,2026-03-27,2
2511,P003,A-1-03,2026-03-27,6
2512,P005,A-1-05,2026-03-27,2
2513,P005,A-1-05,2026-03-27,7
2514,P008,A-2-03,2026-03-27,9
2515,P009,A-2-04,2026-03-27,5
2516,P009,A-2-04,2026-03-27,7
2517,P009,A-2-04,2026-03-27,4
2518,P009,A-2-04,2026-03-27,8
2519,P009,A-2-04,2026-03-27,7
2520,P009,A-2-04,2026-03-27,5
2521,P009,A-2-04,2026-03-27,6
2522,P009,A-2-04,2026-03-27,5
2523,P010,A-2-05,2026-03-27,9
2524,P010,A-2-05,2026-03-27,6
2525,P010,A-2-05,2026-03-27,3
2526,P010,A-2-05,2026-03-27,7
2527,P011,B-1-01,2026-03-27,4
2528,P012,B-1-02,2026-03-27,1
2529,P012,B-1-02,2026-03-27,5
2530,P013,B-1-03,2026-03-27,4
2531,P013,B-1-03,2026-03-27,2
2532,P014,B-1-04,2026-03-27,2
2533,P014,B-1-04,2026-03-27,2
2534,P014,B-1-04,2026-03-27,5
2535,P014,B-1-04,2026-03-27,9
2536,P014,B-1-04,2026-03-27,2
2537,P014,B-1-04,2026-03-27,2
2538,P014,B-1-04,2026-03-27,6
2539,P015,B-1-05,2026-03-27,1
2540,P015,B-1-05,2026-03-27,6
2541,P015,B-1-05,2026-03-27,1
2542,P016,B-2-01,2026-03-27,8
2543,P016,B-2-01,2026-03-27,5
2544,P016,B-2-01,2026-03-27,1
2545,P016,B-2-01,2026-03-27,5
2546,P016,B-2-01,2026-03-27,3
2547,P017,B-2-02,2026-03-27,7
2548,P017,B-2-02,2026-03-27,5
2549,P018,B-2-03,2026-03-27,6
2550,P018,B-2-03,2026-03-27,9
2551,P019,B-2-04,2026-03-27,5
2552,P020,B-2-05,2026-03-27,8
2553,P020,B-2-05,2026-03-27,4
2554,P020,B-2-05,2026-03-27,8
2555,P020,B-2-05,2026-03-27,2
2556,P002,A-1-02,2026-03-28,6
2557,P003,A-1-03,2026-03-28,6
2558,P005,A-1-05,2026-03-28,6
2559,P005,A-1-05,2026-03-28,6
2560,P007,A-2-02,2026-03-28,8
2561,P007,A-2-02,2026-03-28,3
2562,P008,A-2-03,2026-03-28,7
2563,P008,A-2-03,2026-03-28,4
2564,P008,A-2-03,2026-03-28,9
2565,P009,A-2-04,2026-03-28,9
2566,P009,A-2-04,2026-03-28,9
2567,P009,A-2-04,2026-03-28,5
2568,P009,A-2-04,2026-03-28,1
2569,P009,A-2-04,2026-03-28,7
2570,P009,A-2-04,2026-03-28,4
2571,P010,A-2-05,2026-03-28,6
2572,P011,B-1-01,2026-03-28,2
2573,P013,B-1-03,2026-03-28,1
2574,P013,B-1-03,2026-03-28,1
2575,P013,B-1-03,2026-03-28,1
2576,P013,B-1-03,2026-03-28,5
2577,P013,B-1-03,2026-03-28,4
2578,P014,B-1-04,2026-03-28,1
2579,P014,B-1-04,2026-03-28,8
2580,P014,B-1-04,2026-03-28,3
2581,P014,B-1-04,2026-03-28,8
2582,P014,B-1-04,2026-03-28,4
2583,P014,B-1-04,2026-03-28,8
2584,P015,B-1-05,2026-03-28,6
2585,P016,B-2-01,2026-03-28,4
2586,P016,B-2-01,2026-03-28,5
2587,P016,B-2-01,2026-03-28,3
2588,P016,B-2-01,2026-03-28,2
2589,P017,B-2-02,2026-03-28,7
2590,P017,B-2-02,2026-03-28,7
2591,P018,B-2-03,2026-03-28,1
2592,P020,B-2-05,2026-03-28,6
2593,P020,B-2-05,2026-03-28,4
2594,P020,B-2-05,2026-03-28,9
2595,P020,B-2-05,2026-03-28,7
2596,P020,B-2-05,2026-03-28,9
2597,P020,B-2-05,2026-03-28,3
2598,P020,B-2-05,2026-03-28,1
2599,P020,B-2-05,2026-03-28,5
2600,P003,A-1-03,2026-03-29,5
2601,P009,A-2-04,2026-03-29,4
2602,P009,A-2-04,2026-03-29,7
2603,P009,A-2-04,2026-03-29,7
2604,P009,A-2-04,2026-03-29,6
2605,P009,A-2-04,2026-03-29,5
2606,P009,A-2-04,2026-03-29,1
2607,P009,A-2-04,2026-03-29,3
2608,P009,A-2-04,2026-03-29,9
2609,P009,A-2-04,2026-03-29,1
2610,P010,A-2-05,2026-03-29,1
2611,P011,B-1-01,2026-03-29,4
2612,P011,B-1-01,2026-03-29,2
2613,P013,B-1-03,2026-03-29,7
2614,P013,B-1-03,2026-03-29,3
2615,P013,B-1-03,2026-03-29,5
2616,P013,B-1-03,2026-03-29,1
2617,P014,B-1-04,2026-03-29,4
2618,P014,B-1-04,2026-03-29,4
2619,P014,B-1-04,2026-03-29,2
2620,P014,B-1-04,2026-03-29,9
2621,P014,B-1-04,2026-03-29,9
2622,P016,B-2-01,2026-03-29,6
2623,P019,B-2-04,2026-03-29,9
2624,P020,B-2-05,2026-03-29,2
2625,P020,B-2-05,2026-03-29,4
2626,P020,B-2-05,2026-03-29,9
2627,P020,B-2-05,2026-03-29,9
2628,P020,B-2-05,2026-03-29,6
2629,P020,B-2-05,2026-03-29,4
2630,P001,A-1-01,2026-03-30,4
2631,P002,A-1-02,2026-03-30,6
2632,P002,A-1-02,2026-03-30,5
2633,P003,A-1-03,2026-03-30,2
2634,P003,A-1-03,2026-03-30,3
2635,P003,A-1-03,2026-03-30,9
2636,P007,A-2-02,2026-03-30,3
2637,P008,A-2-03,2026-03-30,9
2638,P008,A-2-03,2026-03-30,2
2639,P009,A-2-04,2026-03-30,2
2640,P009,A-2-04,2026-03-30,2
2641,P009,A-2-04,2026-03-30,5
2642,P009,A-2-04,2026-03-30,8
2643,P010,A-2-05,2026-03-30,5
2644,P011,B-1-01,2026-03-30,6
2645,P012,B-1-02,2026-03-30,8
2646,P012,B-1-02,2026-03-30,5
2647,P013,B-1-03,2026-03-30,1
2648,P014,B-1-04,2026-03-30,6
2649,P014,B-1-04,2026-03-30,5
2650,P014,B-1-04,2026-03-30,2
2651,P014,B-1-04,2026-03-30,8
2652,P014,B-1-04,2026-03-30,2
2653,P014,B-1-04,2026-03-30,9
2654,P015,B-1-05,2026-03-30,3
2655,P015,B-1-05,2026-03-30,5
2656,P016,B-2-01,2026-03-30,3
2657,P019,B-2-04,2026-03-30,2
2658,P020,B-2-05,2026-03-30,9
2659,P002,A-1-02,2026-03-31,7
2660,P003,A-1-03,2026-03-31,8
2661,P005,A-1-05,2026-03-31,6
2662,P005,A-1-05,2026-03-31,1
2663,P008,A-2-03,2026-03-31,7
2664,P009,A-2-04,2026-03-31,1
2665,P009,A-2-04,2026-03-31,6
2666,P009,A-2-04,2026-03-31,2
2667,P009,A-2-04,2026-03-31,1
2668,P009,A-2-04,2026-03-31,6
2669,P009,A-2-04,2026-03-31,2
2670,P009,A-2-04,2026-03-31,6
2671,P009,A-2-04,2026-03-31,8
2672,P009,A-2-04,2026-03-31,2
2673,P009,A-2-04,2026-03-31,9
2674,P010,A-2-05,2026-03-31,7
2675,P013,B-1-03,2026-03-31,3
2676,P013,B-1-03,2026-03-31,7
2677,P013,B-1-03,2026-03-31,7
2678,P013,B-1-03,2026-03-31,8
2679,P014,B-1-04,2026-03-31,4
2680,P014,B-1-04,2026-03-31,2
2681,P014,B-1-04,2026-03-31,9
2682,P014,B-1-04,2026-03-31,2
2683,P015,B-1-05,2026-03-31,8
2684,P015,B-1-05,2026-03-31,6
2685,P015,B-1-05,2026-03-31,7
2686,P016,B-2-01,2026-03-31,7
2687,P016,B-2-01,2026-03-31,9
2688,P018,B-2-03,2026-03-31,4
2689,P019,B-2-04,2026-03-31,2
2690,P019,B-2-04,2026-03-31,9
2691,P020,B-2-05,2026-03-31,3
2692,P020,B-2-05,2026-03-31,6
2693,P020,B-2-05,2026-03-31,9
2694,P020,B-2-05,2026-03-31,1
2695,P020,B-2-05,2026-03-31,3
2696,P020,B-2-05,2026-03-31,2
2697,P002,A-1-02,2026-04-01,3
2698,P002,A-1-02,2026-04-01,9
2699,P005,A-1-05,2026-04-01,5
2700,P005,A-1-05,2026-04-01,9
2701,P007,A-2-02,2026-04-01,7
2702,P008,A-2-03,2026-04-01,4
2703,P008,A-2-03,2026-04-01,3
2704,P008,A-2-03,2026-04-01,7
2705,P008,A-2-03,2026-04-01,2
2706,P009,A-2-04,2026-04-01,5
